cells,ens_id,gene
T_memory,ENSG00000135720,DYNC1LI2
T_memory,ENSG00000067955,CBFB
T_memory,ENSG00000140939,NOL3
T_memory,ENSG00000205250,E2F4
T_memory,ENSG00000135723,FHOD1
T_memory,ENSG00000103047,TANGO6
T_memory,ENSG00000090861,AARS
T_memory,ENSG00000157353,FUK
T_memory,ENSG00000168404,MLKL
T_memory,ENSG00000184517,ZFP1
T_memory,ENSG00000065457,ADAT1
T_memory,ENSG00000131153,GINS2
T_memory,ENSG00000172530,BANP
T_memory,ENSG00000185669,SNAI3
T_memory,ENSG00000176715,ACSF3
T_memory,ENSG00000158805,ZNF276
T_memory,ENSG00000108953,YWHAE
T_memory,ENSG00000236618,PITPNA-AS1
T_memory,ENSG00000074356,NCBP3
T_memory,ENSG00000182557,SPNS3
T_memory,ENSG00000108515,ENO3
T_memory,ENSG00000132530,XAF1
T_memory,ENSG00000072778,ACADVL
T_memory,ENSG00000170175,CHRNB1
T_memory,ENSG00000170043,TRAPPC1
T_memory,ENSG00000178977,LINC00324
T_memory,ENSG00000170310,STX8
T_memory,ENSG00000221926,TRIM16
T_memory,ENSG00000214941,ZSWIM7
T_memory,ENSG00000141030,COPS3
T_memory,ENSG00000266677,AC087164.1
T_memory,ENSG00000141127,PRPSAP2
T_memory,ENSG00000072210,ALDH3A2
T_memory,ENSG00000109113,RAB34
T_memory,ENSG00000173065,FAM222B
T_memory,ENSG00000176390,CRLF3
T_memory,ENSG00000266947,AC022916.1
T_memory,ENSG00000277089,AC243829.4
T_memory,ENSG00000278259,MYO19
T_memory,ENSG00000277258,PCGF2
T_memory,ENSG00000167914,GSDMA
T_memory,ENSG00000171475,WIPF2
T_memory,ENSG00000108773,KAT2A
T_memory,ENSG00000175906,ARL4D
T_memory,ENSG00000108312,UBTF
T_memory,ENSG00000006062,MAP3K14
T_memory,ENSG00000159314,ARHGAP27
T_memory,ENSG00000267198,AC091132.5
T_memory,ENSG00000186868,MAPT
T_memory,ENSG00000073969,NSF
T_memory,ENSG00000006025,OSBPL7
T_memory,ENSG00000108465,CDK5RAP3
T_memory,ENSG00000002919,SNX11
T_memory,ENSG00000264451,AC036222.1
T_memory,ENSG00000167083,GNGT2
T_memory,ENSG00000121067,SPOP
T_memory,ENSG00000005882,PDK2
T_memory,ENSG00000136449,MYCBPAP
T_memory,ENSG00000141232,TOB1
T_memory,ENSG00000011260,UTP18
T_memory,ENSG00000141179,PCTP
T_memory,ENSG00000263004,AC007114.1
T_memory,ENSG00000136451,VEZF1
T_memory,ENSG00000108375,RNF43
T_memory,ENSG00000108443,RPS6KB1
T_memory,ENSG00000189050,RNFT1
T_memory,ENSG00000253506,"NACA2"
T_memory,ENSG00000108510,MED13
T_memory,ENSG00000170921,TANC2
T_memory,ENSG00000266173,STRADA
T_memory,ENSG00000109066,TMEM104
T_memory,ENSG00000132475,H3F3B
T_memory,ENSG00000167895,TMC8
T_memory,ENSG00000266970,AC061992.1
T_memory,ENSG00000267123,LINC02081
T_memory,ENSG00000055483,USP36
T_memory,ENSG00000167280,ENGASE
T_memory,ENSG00000173821,RNF213
T_memory,ENSG00000182612,TSPAN10
T_memory,ENSG00000262049,AC139530.1
T_memory,ENSG00000185624,P4HB
T_memory,ENSG00000264569,AC137723.1
T_memory,ENSG00000141574,SECTM1
T_memory,ENSG00000175711,B3GNTL1
T_memory,ENSG00000154845,PPP4R1
T_memory,ENSG00000134265,"NAPG"
T_memory,ENSG00000101639,CEP192
T_memory,ENSG00000168675,LDLRAD4
T_memory,ENSG00000277324,AC093462.1
T_memory,ENSG00000172175,MALT1
T_memory,ENSG00000141655,TNFRSF11A
T_memory,ENSG00000196476,C20orf96
T_memory,ENSG00000088833,NSFL1C
T_memory,ENSG00000125787,GNRH2
T_memory,ENSG00000125901,MRPS26
T_memory,ENSG00000215251,FASTKD5
T_memory,ENSG00000089195,TRMT6
T_memory,ENSG00000125977,EIF2S2
T_memory,ENSG00000101464,PIGU
T_memory,ENSG00000131067,GGT7
T_memory,ENSG00000131069,ACSS2
T_memory,ENSG00000061656,SPAG4
T_memory,ENSG00000025293,PHF20
T_memory,ENSG00000101084,RAB5IF
T_memory,ENSG00000101082,SLA2
T_memory,ENSG00000132792,CTNNBL1
T_memory,ENSG00000101445,PPP1R16B
T_memory,ENSG00000124191,TOX2
T_memory,ENSG00000132823,OSER1
T_memory,ENSG00000196839,ADA
T_memory,ENSG00000101109,STK4
T_memory,ENSG00000175121,WFDC5
T_memory,ENSG00000132801,ZSWIM3
T_memory,ENSG00000124226,RNF114
T_memory,ENSG00000124225,PMEPA1
T_memory,ENSG00000268858,AL118506.1
T_memory,ENSG00000172270,BSG
T_memory,ENSG00000167468,GPX4
T_memory,ENSG00000064932,SBNO2
T_memory,ENSG00000118046,STK11
T_memory,ENSG00000130005,GAMT
T_memory,ENSG00000099875,MKNK2
T_memory,ENSG00000104953,TLE6
T_memory,ENSG00000129932,DOHH
T_memory,ENSG00000178951,ZBTB7A
T_memory,ENSG00000077463,SIRT6
T_memory,ENSG00000125652,ALKBH7
T_memory,ENSG00000125735,TNFSF14
T_memory,ENSG00000171105,INSR
T_memory,ENSG00000198816,ZNF358
T_memory,ENSG00000267939,AC008946.1
T_memory,ENSG00000167775,CD320
T_memory,ENSG00000130803,ZNF317
T_memory,ENSG00000188321,ZNF559
T_memory,ENSG00000127452,FBXL12
T_memory,ENSG00000130813,C19orf66
T_memory,ENSG00000130812,ANGPTL6
T_memory,ENSG00000244165,P2RY11
T_memory,ENSG00000065989,PDE4A
T_memory,ENSG00000129353,SLC44A2
T_memory,ENSG00000105514,RAB3D
T_memory,ENSG00000130175,PRKCSH
T_memory,ENSG00000223547,ZNF844
T_memory,ENSG00000132010,ZNF20
T_memory,ENSG00000171223,JUNB
T_memory,ENSG00000160888,IER2
T_memory,ENSG00000105122,RASAL3
T_memory,ENSG00000099330,OCEL1
T_memory,ENSG00000282851,BISPR
T_memory,ENSG00000105639,JAK3
T_memory,ENSG00000130522,JUND
T_memory,ENSG00000105700,KXD1
T_memory,ENSG00000105726,ATP13A1
T_memory,ENSG00000184635,ZNF93
T_memory,ENSG00000131943,C19orf12
T_memory,ENSG00000267475,AC008736.1
T_memory,ENSG00000271109,AC008555.5
T_memory,ENSG00000105672,ETV2
T_memory,ENSG00000189042,ZNF567
T_memory,ENSG00000099341,PSMD8
T_memory,ENSG00000197782,ZNF780A
T_memory,ENSG00000090006,LTBP4
T_memory,ENSG00000248098,BCKDHA
T_memory,ENSG00000105369,CD79A
T_memory,ENSG00000079432,CIC
T_memory,ENSG00000104853,CLPTM1
T_memory,ENSG00000189114,BLOC1S3
T_memory,ENSG00000105281,SLC1A5
T_memory,ENSG00000134815,DHX34
T_memory,ENSG00000105499,PLA2G4C
T_memory,ENSG00000105486,LIG1
T_memory,ENSG00000185453,ZSWIM9
T_memory,ENSG00000142227,EMP3
T_memory,ENSG00000063176,SPHK2
T_memory,ENSG00000063180,CA11
T_memory,ENSG00000104805,NUCB1
T_memory,ENSG00000104808,DHDH
T_memory,ENSG00000126464,PRR12
T_memory,ENSG00000161671,EMC10
T_memory,ENSG00000167747,C19orf48
T_memory,ENSG00000167748,KLK1
T_memory,ENSG00000105383,CD33
T_memory,ENSG00000176024,ZNF613
T_memory,ENSG00000142556,ZNF614
T_memory,ENSG00000203326,ZNF525
T_memory,ENSG00000196417,ZNF765
T_memory,ENSG00000167608,TMC4
T_memory,ENSG00000131037,EPS8L1
T_memory,ENSG00000108106,UBE2S
T_memory,ENSG00000063244,U2AF2
T_memory,ENSG00000196867,ZFP28
T_memory,ENSG00000083844,ZNF264
T_memory,ENSG00000197714,ZNF460
T_memory,ENSG00000105136,ZNF419
T_memory,ENSG00000251369,ZNF550
T_memory,ENSG00000268516,AC020915.3
T_memory,ENSG00000177663,IL17RA
T_memory,ENSG00000069998,HDHD5
T_memory,ENSG00000280007,AC008079.2
T_memory,ENSG00000260924,LINC01311
T_memory,ENSG00000099940,SNAP29
T_memory,ENSG00000230513,THAP7-AS1
T_memory,ENSG00000099958,DERL3
T_memory,ENSG00000100077,GRK3
T_memory,ENSG00000100109,TFIP11
T_memory,ENSG00000180957,PITPNB
T_memory,ENSG00000185340,GAS2L1
T_memory,ENSG00000239282,CASTOR1
T_memory,ENSG00000235989,MORC2-AS1
T_memory,ENSG00000198832,SELENOM
T_memory,ENSG00000100336,APOL4
T_memory,ENSG00000100379,KCTD17
T_memory,ENSG00000100385,IL2RB
T_memory,ENSG00000213923,CSNK1E
T_memory,ENSG00000100242,SUN2
T_memory,ENSG00000239713,APOBEC3G
T_memory,ENSG00000100307,CBX7
T_memory,ENSG00000100227,POLDIP3
T_memory,ENSG00000100243,CYB5R3
T_memory,ENSG00000138964,PARVG
T_memory,ENSG00000075240,GRAMD4
T_memory,ENSG00000205593,DENND6B
T_memory,ENSG00000025770,NCAPH2
T_memory,ENSG00000224905,AP001347.1
T_memory,ENSG00000142192,APP
T_memory,ENSG00000198862,LTN1
T_memory,ENSG00000183486,MX2
T_memory,ENSG00000237989,LINC01679
T_memory,ENSG00000225331,LINC01678
T_memory,ENSG00000183255,PTTG1IP
T_memory,ENSG00000160285,LSS
T_memory,ENSG00000160298,C21orf58
